idEmprego,nmEmprego,nivelExp,idEmpresa,idLoc
7789,AI Software Engineer,EN,24,17
7790,Head of AI,SE,66,15
7791,Research Scientist,EX,128,8
7792,Principal Data Scientist,EN,146,10
7793,AI Software Engineer,EX,164,19
7794,Principal Data Scientist,MI,230,7
7795,Data Engineer,MI,90,20
7796,Principal Data Scientist,EX,131,6
7797,AI Research Scientist,MI,133,7
7798,Data Scientist,SE,144,7
7799,AI Product Manager,MI,163,3
7800,ML Ops Engineer,MI,200,18
7801,AI Product Manager,EN,116,13
7802,Data Engineer,SE,165,15
7803,Principal Data Scientist,EX,146,7
7804,NLP Engineer,EN,185,10
7805,AI Consultant,SE,144,12
7806,AI Product Manager,EX,11,18
7807,Machine Learning Engineer,EX,68,16
7808,AI Product Manager,EN,217,19
7809,NLP Engineer,MI,180,2
7810,Data Scientist,SE,18,12
7811,Research Scientist,SE,7,9
7812,Research Scientist,EX,199,8
7813,Data Engineer,MI,168,17
7814,Research Scientist,EN,191,14
7815,Head of AI,EN,111,2
7816,AI Consultant,EX,192,1
7817,AI Software Engineer,EX,24,6
7818,NLP Engineer,EX,150,10
7819,Robotics Engineer,SE,52,9
7820,Data Engineer,MI,64,5
7821,NLP Engineer,EX,232,19
7822,Robotics Engineer,MI,2,14
7823,AI Architect,SE,80,19
7824,Deep Learning Engineer,SE,78,9
7825,ML Ops Engineer,SE,183,7
7826,NLP Engineer,MI,154,9
7827,AI Software Engineer,EN,209,8
7828,Machine Learning Researcher,SE,210,4
7829,Machine Learning Researcher,SE,58,10
7830,Research Scientist,EN,86,3
7831,Head of AI,MI,40,5
7832,Deep Learning Engineer,MI,104,2
7833,Deep Learning Engineer,SE,191,19
7834,Deep Learning Engineer,SE,57,19
7835,Data Scientist,EX,129,3
7836,AI Specialist,EN,46,20
7837,Autonomous Systems Engineer,MI,46,2
7838,Autonomous Systems Engineer,SE,21,11
7839,Deep Learning Engineer,MI,186,12
7840,AI Specialist,EX,81,20
7841,Machine Learning Engineer,EX,21,16
7842,Machine Learning Researcher,MI,134,19
7843,AI Consultant,EN,206,15
7844,AI Specialist,EX,40,8
7845,Data Scientist,MI,161,3
7846,AI Specialist,EN,49,14
7847,NLP Engineer,EX,115,9
7848,Data Scientist,MI,36,19
7849,Data Engineer,EX,230,7
7850,AI Software Engineer,EX,38,3
7851,AI Architect,EX,239,2
7852,AI Specialist,EN,226,10
7853,AI Architect,EN,240,7
7854,Autonomous Systems Engineer,EX,205,10
7855,AI Architect,MI,85,4
7856,AI Specialist,MI,52,4
7857,Principal Data Scientist,SE,28,19
7858,Autonomous Systems Engineer,MI,60,20
7859,AI Software Engineer,EX,138,12
7860,Principal Data Scientist,EX,71,11
7861,Head of AI,SE,205,18
7862,AI Architect,EN,23,19
7863,AI Software Engineer,EX,80,20
7864,Data Engineer,SE,34,13
7865,Autonomous Systems Engineer,SE,78,10
7866,Principal Data Scientist,SE,239,17
7867,Deep Learning Engineer,MI,201,11
7868,ML Ops Engineer,EX,41,11
7869,Deep Learning Engineer,EX,212,10
7870,Machine Learning Engineer,SE,154,3
7871,Machine Learning Researcher,MI,207,8
7872,Machine Learning Researcher,MI,161,10
7873,ML Ops Engineer,SE,115,10
7874,Head of AI,MI,185,17
7875,Data Scientist,EX,231,15
7876,Research Scientist,EN,179,15
7877,Head of AI,EN,17,20
7878,Principal Data Scientist,EX,194,15
7879,AI Product Manager,MI,137,5
7880,Principal Data Scientist,EX,68,13
7881,Head of AI,EN,113,1
7882,Machine Learning Researcher,EN,40,7
7883,Robotics Engineer,EX,200,20
7884,Principal Data Scientist,MI,196,9
7885,Data Engineer,SE,150,1
7886,Data Analyst,MI,63,20
7887,Machine Learning Researcher,MI,36,17
7888,AI Product Manager,EX,24,1
7889,AI Architect,MI,146,9
7890,Autonomous Systems Engineer,EN,6,19
7891,Head of AI,SE,124,12
7892,AI Consultant,SE,136,13
7893,Machine Learning Researcher,SE,90,13
7894,Research Scientist,MI,56,18
7895,ML Ops Engineer,EN,16,8
7896,Robotics Engineer,MI,12,14
7897,AI Product Manager,SE,145,2
7898,Research Scientist,EN,152,12
7899,Robotics Engineer,MI,88,19
7900,Robotics Engineer,MI,165,13
7901,Data Engineer,SE,238,1
7902,AI Architect,SE,210,4
7903,Principal Data Scientist,SE,18,20
7904,Machine Learning Engineer,EX,144,9
7905,Robotics Engineer,EN,216,4
7906,NLP Engineer,EN,82,15
7907,Robotics Engineer,EN,229,4
7908,Deep Learning Engineer,EX,143,1
7909,Research Scientist,SE,133,1
7910,ML Ops Engineer,MI,142,13
7911,Data Analyst,EX,195,1
7912,AI Architect,EN,193,11
7913,ML Ops Engineer,EN,58,1
7914,Deep Learning Engineer,MI,160,6
7915,NLP Engineer,MI,187,1
7916,Machine Learning Engineer,MI,44,17
7917,AI Consultant,EN,98,11
7918,Computer Vision Engineer,EX,107,9
7919,AI Specialist,SE,36,4
7920,AI Consultant,EX,10,11
7921,Head of AI,SE,226,10
7922,Head of AI,SE,6,13
7923,Head of AI,EX,222,14
7924,Robotics Engineer,EX,214,15
7925,Principal Data Scientist,EN,221,6
7926,NLP Engineer,EN,220,2
7927,Autonomous Systems Engineer,SE,121,6
7928,NLP Engineer,SE,224,13
7929,AI Software Engineer,SE,166,5
7930,NLP Engineer,SE,11,12
7931,AI Architect,MI,238,17
7932,AI Software Engineer,EN,140,15
7933,Machine Learning Researcher,EX,205,2
7934,ML Ops Engineer,EN,140,15
7935,Autonomous Systems Engineer,EN,108,17
7936,Data Engineer,MI,215,9
7937,Principal Data Scientist,SE,210,4
7938,Data Analyst,MI,105,1
7939,AI Software Engineer,MI,144,20
7940,Computer Vision Engineer,SE,49,2
7941,Research Scientist,EN,222,14
7942,AI Specialist,SE,132,2
7943,Autonomous Systems Engineer,EN,194,14
7944,AI Specialist,SE,97,15
7945,AI Specialist,EN,100,6
7946,Research Scientist,SE,73,14
7947,AI Architect,EN,117,11
7948,AI Specialist,SE,118,4
7949,Head of AI,EN,236,10
7950,Robotics Engineer,EN,57,1
7951,AI Product Manager,EX,136,5
7952,Autonomous Systems Engineer,EN,182,16
7953,NLP Engineer,EX,9,2
7954,Head of AI,SE,137,5
7955,Autonomous Systems Engineer,MI,84,5
7956,AI Consultant,EN,29,11
7957,Data Analyst,EN,49,6
7958,Data Analyst,EN,77,15
7959,Data Engineer,SE,104,3
7960,AI Software Engineer,MI,108,16
7961,AI Architect,MI,120,15
7962,Machine Learning Researcher,EN,12,5
7963,NLP Engineer,EN,227,3
7964,AI Consultant,EN,185,12
7965,ML Ops Engineer,MI,189,19
7966,Robotics Engineer,SE,43,1
7967,AI Product Manager,EN,196,15
7968,Data Engineer,EN,222,4
7969,Deep Learning Engineer,MI,56,3
7970,AI Architect,EN,207,19
7971,AI Product Manager,EN,147,14
7972,ML Ops Engineer,EN,172,3
7973,Principal Data Scientist,MI,96,1
7974,Data Analyst,SE,109,9
7975,Machine Learning Engineer,MI,151,7
7976,Principal Data Scientist,EX,171,6
7977,Data Scientist,EX,17,11
7978,AI Architect,SE,100,6
7979,NLP Engineer,SE,11,1
7980,Robotics Engineer,MI,137,2
7981,Machine Learning Researcher,SE,207,8
7982,AI Product Manager,EN,172,16
7983,AI Consultant,EX,231,15
7984,AI Software Engineer,EX,58,12
7985,Head of AI,EN,200,18
7986,Deep Learning Engineer,EN,59,17
7987,Robotics Engineer,MI,149,18
7988,AI Specialist,SE,157,4
7989,AI Specialist,MI,55,5
7990,AI Research Scientist,SE,25,5
7991,Machine Learning Engineer,EX,220,14
7992,AI Specialist,MI,135,19
7993,AI Software Engineer,MI,95,19
7994,Robotics Engineer,MI,81,4
7995,Computer Vision Engineer,MI,170,11
7996,Principal Data Scientist,EX,212,16
7997,AI Specialist,MI,94,4
7998,Head of AI,SE,67,17
7999,Autonomous Systems Engineer,EN,197,17
8000,Deep Learning Engineer,EX,43,18
8001,AI Product Manager,SE,216,19
8002,Deep Learning Engineer,SE,236,7
8003,AI Product Manager,EN,152,8
8004,Data Engineer,SE,191,5
8005,Autonomous Systems Engineer,EX,49,19
8006,Machine Learning Researcher,MI,4,8
8007,Data Analyst,EN,26,15
8008,AI Product Manager,MI,18,8
8009,Data Engineer,SE,234,17
8010,AI Consultant,EX,12,6
8011,Autonomous Systems Engineer,EN,66,19
8012,Deep Learning Engineer,SE,90,5
8013,Machine Learning Researcher,MI,112,16
8014,Data Engineer,MI,128,7
8015,AI Consultant,EN,102,16
8016,Data Analyst,EN,26,18
8017,Data Engineer,MI,128,8
8018,AI Product Manager,SE,47,17
8019,Data Analyst,EN,183,10
8020,Principal Data Scientist,EN,112,19
8021,Computer Vision Engineer,SE,203,7
8022,NLP Engineer,SE,81,5
8023,AI Specialist,MI,192,3
8024,Principal Data Scientist,EX,239,18
8025,Autonomous Systems Engineer,EX,171,3
8026,NLP Engineer,EN,82,10
8027,Data Engineer,EX,51,19
8028,NLP Engineer,EN,153,9
8029,AI Architect,SE,53,9
8030,Machine Learning Researcher,SE,94,12
8031,Autonomous Systems Engineer,SE,223,2
8032,Principal Data Scientist,SE,24,17
8033,Deep Learning Engineer,EX,169,18
8034,ML Ops Engineer,MI,63,12
8035,Research Scientist,MI,9,2
8036,AI Architect,MI,64,17
8037,AI Specialist,EX,154,6
8038,Machine Learning Researcher,SE,118,2
8039,AI Architect,EX,21,13
8040,Research Scientist,EX,186,13
8041,Data Analyst,SE,3,3
8042,Robotics Engineer,MI,137,13
8043,Machine Learning Engineer,EX,107,5
8044,AI Software Engineer,MI,37,17
8045,Deep Learning Engineer,SE,225,11
8046,AI Consultant,EN,58,5
8047,ML Ops Engineer,EN,89,18
8048,Deep Learning Engineer,SE,139,14
8049,NLP Engineer,MI,99,5
8050,ML Ops Engineer,EN,53,8
8051,Research Scientist,MI,161,3
8052,AI Architect,SE,24,4
8053,AI Architect,SE,151,13
8054,AI Software Engineer,SE,202,18
8055,Data Engineer,SE,21,11
8056,AI Architect,EX,58,17
8057,Research Scientist,EX,117,8
8058,Data Analyst,SE,96,2
8059,Computer Vision Engineer,EN,203,17
8060,Robotics Engineer,MI,61,7
8061,ML Ops Engineer,EX,211,6
8062,AI Research Scientist,MI,39,15
8063,Machine Learning Engineer,MI,15,8
8064,Autonomous Systems Engineer,MI,52,18
8065,AI Research Scientist,MI,240,7
8066,Data Scientist,EN,43,4
8067,ML Ops Engineer,MI,225,9
8068,Robotics Engineer,EX,135,17
8069,AI Consultant,EN,20,16
8070,Data Scientist,EN,156,1
8071,Robotics Engineer,SE,132,13
8072,Deep Learning Engineer,SE,76,10
8073,Data Engineer,MI,1,16
8074,Head of AI,MI,121,15
8075,ML Ops Engineer,EX,109,9
8076,Head of AI,SE,227,13
8077,AI Consultant,MI,227,19
8078,AI Specialist,MI,13,5
8079,AI Research Scientist,SE,182,20
8080,Computer Vision Engineer,EX,113,6
8081,Head of AI,EN,91,13
8082,ML Ops Engineer,EN,66,1
8083,NLP Engineer,EN,111,18
8084,Data Analyst,SE,191,17
8085,Principal Data Scientist,SE,106,10
8086,Research Scientist,EX,98,11
8087,Computer Vision Engineer,SE,182,9
8088,Deep Learning Engineer,SE,133,7
8089,Computer Vision Engineer,EX,66,18
8090,ML Ops Engineer,EX,1,1
8091,Research Scientist,MI,149,20
8092,Research Scientist,SE,81,4
8093,Computer Vision Engineer,MI,200,6
8094,Head of AI,EX,9,7
8095,Data Engineer,MI,42,14
8096,Computer Vision Engineer,MI,226,2
8097,AI Architect,EN,136,12
8098,Research Scientist,EN,162,10
8099,Machine Learning Engineer,EN,147,9
8100,Research Scientist,MI,72,15
8101,Machine Learning Researcher,EX,106,8
8102,AI Architect,MI,16,11
8103,Principal Data Scientist,EX,224,16
8104,Head of AI,EN,199,3
8105,Data Scientist,EX,142,20
8106,AI Software Engineer,EN,124,8
8107,Principal Data Scientist,EX,197,2
8108,Data Analyst,EX,65,11
8109,AI Software Engineer,MI,220,17
8110,Robotics Engineer,SE,159,9
8111,Data Scientist,EN,15,7
8112,Computer Vision Engineer,EX,56,10
8113,AI Consultant,EN,49,8
8114,NLP Engineer,EX,92,6
8115,Data Engineer,EX,51,17
8116,Data Analyst,EN,161,14
8117,Research Scientist,EN,240,14
8118,Head of AI,EN,177,6
8119,AI Software Engineer,MI,189,1
8120,Robotics Engineer,EX,82,7
8121,Research Scientist,SE,108,14
8122,AI Product Manager,EX,115,12
8123,AI Product Manager,MI,166,8
8124,AI Architect,SE,25,17
8125,ML Ops Engineer,EN,12,3
8126,AI Architect,SE,216,13
8127,Principal Data Scientist,MI,185,1
8128,AI Consultant,EN,171,4
8129,AI Consultant,MI,13,17
8130,Data Analyst,MI,118,16
8131,AI Architect,EN,142,16
8132,Computer Vision Engineer,EN,163,19
8133,AI Software Engineer,EN,102,11
8134,Computer Vision Engineer,EN,126,2
8135,Head of AI,SE,102,19
8136,Deep Learning Engineer,EN,196,18
8137,Data Engineer,EN,131,1
8138,AI Consultant,MI,188,8
8139,Robotics Engineer,EX,130,7
8140,Deep Learning Engineer,EN,158,17
8141,Head of AI,SE,53,20
8142,Head of AI,EX,162,20
8143,Data Engineer,EX,97,7
8144,Data Engineer,EN,109,20
8145,Robotics Engineer,SE,62,5
8146,Research Scientist,EN,215,8
8147,Deep Learning Engineer,EX,159,3
8148,AI Software Engineer,EN,129,16
8149,Principal Data Scientist,EX,7,8
8150,Data Engineer,SE,60,15
8151,Data Analyst,EN,64,6
8152,AI Architect,SE,62,4
8153,AI Research Scientist,SE,81,5
8154,AI Architect,SE,90,16
8155,Autonomous Systems Engineer,SE,77,7
8156,Data Analyst,EN,97,9
8157,AI Architect,EX,128,6
8158,AI Product Manager,MI,175,9
8159,Research Scientist,SE,215,20
8160,Data Scientist,SE,117,9
8161,AI Research Scientist,EN,116,11
8162,Autonomous Systems Engineer,EX,224,9
8163,Head of AI,EX,21,5
8164,Deep Learning Engineer,EN,222,7
8165,Robotics Engineer,MI,170,7
8166,Research Scientist,MI,92,7
8167,NLP Engineer,EN,165,14
8168,Principal Data Scientist,MI,12,9
8169,Robotics Engineer,SE,193,2
8170,NLP Engineer,MI,32,5
8171,Data Scientist,EX,67,16
8172,AI Specialist,SE,204,16
8173,AI Consultant,SE,183,18
8174,ML Ops Engineer,SE,111,2
8175,Autonomous Systems Engineer,SE,219,7
8176,AI Consultant,EN,143,13
8177,Autonomous Systems Engineer,MI,70,20
8178,Machine Learning Engineer,SE,138,13
8179,AI Specialist,SE,13,18
8180,Machine Learning Engineer,EX,225,19
8181,AI Research Scientist,EX,200,14
8182,AI Product Manager,EN,194,13
8183,Computer Vision Engineer,EN,70,16
8184,Principal Data Scientist,EN,171,1
8185,AI Research Scientist,SE,146,9
8186,Robotics Engineer,EN,80,5
8187,Research Scientist,EX,22,3
8188,Machine Learning Researcher,SE,109,17
8189,Research Scientist,EN,76,3
8190,Data Scientist,MI,164,17
8191,NLP Engineer,EN,100,10
8192,ML Ops Engineer,EX,35,14
8193,Data Engineer,MI,51,9
8194,Deep Learning Engineer,SE,234,6
8195,Data Scientist,EX,136,16
8196,Machine Learning Engineer,EX,222,14
8197,ML Ops Engineer,EN,167,7
8198,AI Specialist,SE,160,7
8199,NLP Engineer,EX,20,20
8200,AI Architect,MI,30,6
8201,Data Engineer,EN,173,14
8202,AI Architect,EN,145,7
8203,AI Consultant,EX,233,17
8204,Machine Learning Engineer,EN,165,12
8205,Machine Learning Engineer,SE,161,13
8206,Head of AI,MI,50,19
8207,Principal Data Scientist,EN,35,17
8208,AI Consultant,SE,120,20
8209,AI Product Manager,SE,214,8
8210,Data Scientist,MI,146,11
8211,Machine Learning Researcher,EX,53,11
8212,ML Ops Engineer,EN,11,2
8213,Head of AI,MI,171,12
8214,Machine Learning Engineer,MI,132,13
8215,Deep Learning Engineer,EN,64,6
8216,Computer Vision Engineer,EN,11,3
8217,AI Specialist,EN,223,3
8218,AI Specialist,EX,81,12
8219,Machine Learning Researcher,EN,163,20
8220,AI Architect,EN,105,18
8221,Data Analyst,EX,177,12
8222,Principal Data Scientist,EX,180,5
8223,Research Scientist,EX,48,6
8224,AI Research Scientist,MI,220,20
8225,Data Scientist,SE,41,3
8226,AI Consultant,SE,63,10
8227,Data Engineer,EX,187,9
8228,Data Analyst,MI,36,11
8229,ML Ops Engineer,EN,88,9
8230,AI Specialist,EN,182,12
8231,Machine Learning Engineer,SE,220,12
8232,AI Product Manager,EN,5,7
8233,Autonomous Systems Engineer,EN,237,13
8234,Research Scientist,EN,225,20
8235,Autonomous Systems Engineer,EN,151,7
8236,ML Ops Engineer,EX,18,10
8237,Robotics Engineer,EN,125,19
8238,Deep Learning Engineer,EX,113,17
8239,Machine Learning Engineer,SE,9,5
8240,AI Consultant,SE,69,16
8241,Data Analyst,MI,36,14
8242,Robotics Engineer,EX,78,17
8243,Data Scientist,SE,35,3
8244,NLP Engineer,SE,107,14
8245,Head of AI,EX,65,5
8246,AI Product Manager,EN,29,1
8247,AI Software Engineer,SE,12,17
8248,Principal Data Scientist,EN,204,18
8249,AI Research Scientist,SE,27,20
8250,Research Scientist,MI,86,7
8251,AI Product Manager,MI,76,14
8252,Head of AI,MI,21,12
8253,AI Specialist,EX,120,6
8254,Autonomous Systems Engineer,EN,49,13
8255,AI Architect,SE,195,4
8256,AI Consultant,EN,67,11
8257,AI Consultant,MI,6,8
8258,AI Research Scientist,MI,85,4
8259,Machine Learning Engineer,EX,64,5
8260,Data Scientist,SE,163,12
8261,Machine Learning Engineer,SE,157,10
8262,Machine Learning Researcher,EN,22,13
8263,Deep Learning Engineer,EN,48,19
8264,Research Scientist,SE,150,16
8265,Research Scientist,SE,142,9
8266,Computer Vision Engineer,SE,162,3
8267,Data Analyst,SE,70,14
8268,NLP Engineer,EN,75,5
8269,AI Specialist,EX,68,3
8270,AI Product Manager,EX,130,20
8271,AI Research Scientist,MI,206,12
8272,Data Scientist,SE,235,20
8273,Machine Learning Researcher,MI,39,16
8274,Machine Learning Researcher,EX,160,14
8275,Research Scientist,EN,34,19
8276,AI Specialist,MI,72,2
8277,Data Scientist,EX,31,11
8278,AI Architect,MI,176,13
8279,AI Specialist,MI,102,14
8280,NLP Engineer,MI,205,11
8281,AI Specialist,SE,38,8
8282,Robotics Engineer,EX,48,3
8283,Deep Learning Engineer,EX,141,20
8284,Research Scientist,EN,92,17
8285,Data Engineer,SE,25,14
8286,Research Scientist,EN,13,9
8287,AI Research Scientist,MI,213,13
8288,Computer Vision Engineer,EX,43,2
8289,Machine Learning Engineer,SE,233,19
8290,Data Engineer,EN,202,13
8291,NLP Engineer,MI,46,3
8292,AI Software Engineer,SE,82,3
8293,Research Scientist,EX,124,12
8294,Data Analyst,EX,230,10
8295,AI Specialist,SE,54,8
8296,Data Analyst,EX,203,16
8297,AI Research Scientist,EN,226,6
8298,AI Consultant,EX,122,18
8299,NLP Engineer,SE,163,7
8300,Machine Learning Engineer,EX,53,8
8301,Machine Learning Engineer,MI,121,16
8302,Data Analyst,MI,24,16
8303,Machine Learning Engineer,EX,89,13
8304,AI Consultant,EX,61,16
8305,Data Analyst,EN,201,1
8306,Robotics Engineer,SE,163,1
8307,Robotics Engineer,SE,191,20
8308,AI Architect,EX,64,9
8309,AI Research Scientist,EX,195,19
8310,Principal Data Scientist,EN,19,6
8311,Machine Learning Engineer,EX,141,15
8312,Data Analyst,EN,27,11
8313,AI Software Engineer,SE,69,12
8314,Principal Data Scientist,SE,150,2
8315,AI Consultant,SE,110,17
8316,Robotics Engineer,SE,129,7
8317,AI Specialist,SE,53,8
8318,AI Architect,EN,146,12
8319,AI Consultant,MI,211,4
8320,ML Ops Engineer,EN,23,20
8321,Autonomous Systems Engineer,SE,65,12
8322,Machine Learning Engineer,SE,219,5
8323,Principal Data Scientist,MI,33,16
8324,Research Scientist,SE,21,5
8325,AI Architect,MI,4,6
8326,Machine Learning Researcher,EN,117,12
8327,Head of AI,EN,73,17
8328,AI Consultant,SE,204,3
8329,Research Scientist,MI,142,8
8330,AI Research Scientist,EX,20,7
8331,ML Ops Engineer,SE,57,15
8332,Data Engineer,EN,208,12
8333,AI Research Scientist,MI,44,10
8334,Research Scientist,EX,137,18
8335,Robotics Engineer,SE,144,6
8336,AI Architect,EN,32,15
8337,AI Architect,MI,67,8
8338,AI Research Scientist,SE,113,2
8339,AI Consultant,EX,198,11
8340,Robotics Engineer,SE,240,16
8341,Robotics Engineer,EX,165,8
8342,Deep Learning Engineer,EX,11,12
8343,Head of AI,EN,190,20
8344,Head of AI,MI,108,3
8345,Head of AI,EX,70,3
8346,Machine Learning Researcher,EX,87,20
8347,Head of AI,MI,156,11
8348,Robotics Engineer,SE,97,15
8349,Head of AI,SE,18,8
8350,Head of AI,MI,230,7
8351,Research Scientist,MI,180,19
8352,AI Specialist,EX,54,3
8353,Computer Vision Engineer,EX,39,16
8354,ML Ops Engineer,EX,18,15
8355,AI Product Manager,SE,16,10
8356,Data Scientist,MI,64,5
8357,AI Architect,SE,84,15
8358,AI Software Engineer,SE,94,18
8359,Computer Vision Engineer,SE,204,8
8360,Deep Learning Engineer,EX,116,7
8361,Data Engineer,EN,58,9
8362,ML Ops Engineer,EN,80,9
8363,Robotics Engineer,EX,230,16
8364,AI Software Engineer,EN,32,9
8365,Data Engineer,EN,85,19
8366,Machine Learning Researcher,MI,14,7
8367,Principal Data Scientist,EN,183,16
8368,AI Consultant,EN,202,16
8369,Data Engineer,MI,235,8
8370,AI Consultant,EN,147,17
8371,AI Product Manager,EX,46,7
8372,AI Product Manager,EX,197,2
8373,Robotics Engineer,EX,149,4
8374,Deep Learning Engineer,MI,44,11
8375,AI Specialist,EX,16,4
8376,Research Scientist,MI,18,2
8377,Robotics Engineer,EX,215,5
8378,AI Research Scientist,EX,199,18
8379,Data Analyst,MI,70,3
8380,Machine Learning Engineer,EN,31,12
8381,ML Ops Engineer,MI,47,8
8382,AI Software Engineer,EN,160,10
8383,AI Software Engineer,EX,147,13
8384,AI Architect,SE,155,3
8385,Machine Learning Engineer,MI,64,18
8386,Principal Data Scientist,MI,14,14
8387,Deep Learning Engineer,EN,223,14
8388,NLP Engineer,EN,207,8
8389,AI Product Manager,MI,74,18
8390,Deep Learning Engineer,SE,98,10
8391,Research Scientist,MI,234,15
8392,NLP Engineer,SE,81,17
8393,AI Specialist,MI,16,15
8394,Principal Data Scientist,MI,219,3
8395,Data Scientist,SE,175,5
8396,AI Consultant,EN,44,1
8397,Research Scientist,EX,232,17
8398,Data Engineer,EN,13,19
8399,ML Ops Engineer,EX,118,8
8400,Deep Learning Engineer,SE,49,17
8401,AI Research Scientist,MI,12,12
8402,AI Specialist,EN,126,20
8403,Principal Data Scientist,SE,61,6
8404,Machine Learning Engineer,EN,25,18
8405,AI Architect,SE,240,20
8406,Data Scientist,EX,221,8
8407,AI Research Scientist,SE,204,14
8408,Robotics Engineer,EN,14,14
8409,Data Engineer,EX,220,18
8410,Data Analyst,SE,185,6
8411,AI Research Scientist,EN,112,4
8412,Data Analyst,EN,170,9
8413,Autonomous Systems Engineer,MI,37,4
8414,AI Product Manager,SE,170,12
